raw_line
DATA,MOTOR_BREAKIN_V1,503,496,1022,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1022,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1022,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,496,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,496,1023,448,444,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1021,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,496,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1022,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,502,496,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1022,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,502,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,502,496,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1022,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,502,498,1023,448,444,40,STOP
DATA,MOTOR_BREAKIN_V1,502,497,1022,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,502,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,502,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,504,496,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,502,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,502,497,1022,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,502,497,1022,448,444,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1022,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,502,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,502,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,498,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,496,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,502,497,1021,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1022,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1022,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,502,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1023,448,444,40,STOP
DATA,MOTOR_BREAKIN_V1,502,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,502,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,504,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,502,496,1022,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1022,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,496,1022,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,504,498,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,502,497,1023,448,444,40,STOP
DATA,MOTOR_BREAKIN_V1,504,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1022,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,502,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,502,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,502,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,502,497,1022,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,498,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,504,497,1022,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1022,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,502,496,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,502,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1021,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,496,1022,449,444,40,STOP
DATA,MOTOR_BREAKIN_V1,502,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,496,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,502,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,502,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,504,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,502,497,1022,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1022,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,504,497,1022,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,504,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,502,497,1023,448,444,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1022,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1022,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,502,497,1022,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,504,498,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,502,497,1023,448,444,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,496,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,502,497,1022,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,496,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,496,1022,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,502,498,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1022,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,496,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,502,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,502,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1022,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,502,497,1022,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,502,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,502,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,502,496,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1021,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1022,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,502,497,1022,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,502,497,1022,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,502,497,1022,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,502,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,504,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,504,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,498,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,504,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1022,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1022,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,504,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,502,498,1022,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1023,448,444,40,STOP
DATA,MOTOR_BREAKIN_V1,502,496,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,502,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,502,496,1022,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,496,1022,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,501,496,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,502,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,502,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,502,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,502,496,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,502,498,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1022,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,502,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,498,1023,448,444,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,504,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,502,497,1022,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1022,448,444,40,STOP
DATA,MOTOR_BREAKIN_V1,504,496,1022,448,444,40,STOP
DATA,MOTOR_BREAKIN_V1,503,497,1022,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,496,1022,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,503,496,1023,448,443,40,STOP
DATA,MOTOR_BREAKIN_V1,502,496,1023,448,443,40,STOP
