ts,acs1,acs2,ci,ti,bi,si,rpm,torque,weight,brush_peak,growth_pct
1782180078.8879344,515,512,3,3,0,99.1640042530677,29375,100.0,60.0,448,100.0
1782180078.988312,514,513,2,2,1,99.1640042530677,29375,100.0,60.0,448,99.77678571428571
1782180079.0889814,506,514,6,6,2,98.86275185938453,29375,100.0,60.0,448,99.55357142857143
1782180079.1884575,505,513,7,7,1,98.53940651331956,29375,100.0,60.0,448,99.77678571428571
1782180079.288792,505,513,7,7,1,98.28568121725016,29375,100.0,60.0,448,99.77678571428571
1782180079.3891952,506,512,6,6,0,98.15338146873806,29375,100.0,60.0,448,100.0
1782180079.488482,505,513,7,7,1,97.9875388202502,29375,100.0,60.0,448,99.77678571428571
1782180079.5888195,506,514,6,6,2,97.89286924942945,29375,100.0,60.0,448,99.55357142857143
1782180079.6891332,505,513,7,7,1,97.80784226033902,29375,100.0,60.0,448,99.77678571428571
1782180079.7885177,505,514,7,7,2,97.71259487142696,29375,100.0,60.0,448,99.55357142857143
1782180079.8889656,505,512,7,7,0,97.61392931091022,29375,100.0,60.0,448,100.0
1782180079.9892583,505,514,7,7,2,97.53040714106781,29375,100.0,60.0,448,99.55357142857143
1782180080.0885434,506,513,6,6,1,97.5,29375,100.0,60.0,448,99.77678571428571
1782180080.1889775,505,513,7,7,1,97.46820221976557,29375,100.0,60.0,448,99.77678571428571
1782180080.2891738,505,514,7,7,2,97.42145605255817,29375,100.0,60.0,448,99.55357142857143
1782180080.3885188,506,513,6,6,1,97.39893184334674,29375,100.0,60.0,448,99.77678571428571
1782180080.4888768,506,513,6,6,1,97.43441581268083,29375,100.0,60.0,448,99.77678571428571
1782180080.5892553,505,513,7,7,1,97.41607533649554,29375,100.0,60.0,448,99.77678571428571
1782180080.6886077,506,512,6,6,0,97.4736939571338,29375,100.0,60.0,448,100.0
1782180080.7889254,506,513,6,6,1,97.54394173069485,29375,100.0,60.0,448,99.77678571428571
1782180080.8892388,506,513,6,6,1,97.58224162589485,29375,100.0,60.0,448,99.77678571428571
1782180080.9886312,506,513,6,6,1,97.62864314508901,29375,100.0,60.0,448,99.77678571428571
1782180081.0891385,507,514,5,5,2,97.74192805940801,29375,100.0,60.0,448,99.55357142857143
1782180081.1894672,505,513,7,7,1,97.84464491195637,29375,100.0,60.0,448,99.77678571428571
1782180081.2888455,506,513,6,6,1,97.88130018905724,29375,100.0,60.0,448,99.77678571428571
1782180081.389083,505,514,7,7,2,98.10820485017831,29375,100.0,60.0,448,99.55357142857143
1782180081.4892786,505,514,7,7,2,98.15338146873806,29375,100.0,60.0,448,99.55357142857143
1782180081.5886784,506,513,6,6,1,98.28568121725016,29375,100.0,60.0,448,99.77678571428571
1782180081.6889641,505,514,7,7,2,98.5284173296904,29375,100.0,60.0,448,99.55357142857143
1782180081.789463,506,513,6,6,1,98.86275185938453,29375,100.0,60.0,448,99.77678571428571
1782180081.8889165,506,513,6,6,1,99.02874651437777,29375,100.0,60.0,448,99.77678571428571
1782180081.988967,505,513,7,7,1,99.43825668178825,29375,100.0,60.0,448,99.77678571428571
1782180082.0884173,506,514,6,6,2,99.43825668178825,29375,100.0,60.0,448,99.55357142857143
1782180082.1887255,506,513,6,6,1,99.44123151285866,29375,100.0,60.0,448,99.77678571428571
1782180082.288999,506,514,6,6,2,99.44622507580546,29375,100.0,60.0,448,99.55357142857143
1782180082.3883448,505,513,7,7,1,99.44123151285866,29375,100.0,60.0,448,99.77678571428571
1782180082.4887395,506,513,6,6,1,99.44622507580546,29375,100.0,60.0,448,99.77678571428571
1782180082.5890589,507,513,5,5,1,99.39538809509277,29375,100.0,60.0,448,99.77678571428571
1782180082.68874,506,514,6,6,2,99.40371520600006,29375,100.0,60.0,448,99.55357142857143
1782180082.7888882,506,513,6,6,1,99.41405347229177,29375,100.0,60.0,448,99.77678571428571
1782180082.8889976,505,513,7,7,1,99.41405347229177,29375,100.0,60.0,448,99.77678571428571
1782180082.9884315,505,514,7,7,2,99.41405347229177,29375,100.0,60.0,448,99.55357142857143
1782180083.0887632,506,514,6,6,2,99.41405347229177,29375,100.0,60.0,448,99.55357142857143
1782180083.1892245,505,514,7,7,2,99.41405347229177,29375,100.0,60.0,448,99.55357142857143
1782180083.288389,504,513,8,8,1,99.35021371034607,29375,100.0,60.0,448,99.77678571428571
1782180083.3888187,506,513,6,6,1,99.35021371034607,29375,100.0,60.0,448,99.77678571428571
1782180083.4892206,506,513,6,6,1,99.35021371034607,29375,100.0,60.0,448,99.77678571428571
1782180083.5885818,507,513,5,5,1,99.32013073152096,29375,100.0,60.0,448,99.77678571428571
1782180083.6885917,505,513,7,7,1,99.30958949409306,29375,100.0,60.0,448,99.77678571428571
1782180083.789065,505,513,7,7,1,99.30079410121989,29375,100.0,60.0,448,99.77678571428571
1782180083.8884215,505,512,7,7,0,99.29367932998609,29375,100.0,60.0,448,100.0
1782180083.9889703,506,513,6,6,1,99.29367932998609,29375,100.0,60.0,448,99.77678571428571
1782180084.0891392,506,515,6,6,3,99.33667504192891,29375,100.0,60.0,448,99.33035714285714
1782180084.188498,505,513,7,7,1,99.33667504192891,29375,100.0,60.0,448,99.77678571428571
1782180084.2887726,505,514,7,7,2,99.3325005201833,29375,100.0,60.0,448,99.55357142857143
1782180084.3891003,506,514,6,6,2,99.33667504192891,29375,100.0,60.0,448,99.55357142857143
1782180084.4884353,505,513,7,7,1,99.33667504192891,29375,100.0,60.0,448,99.77678571428571
1782180084.5887685,504,514,8,8,2,99.2819780257154,29375,100.0,60.0,448,99.55357142857143
1782180084.6891391,506,513,6,6,1,99.2843029815472,29375,100.0,60.0,448,99.77678571428571
1782180084.788644,506,514,6,6,2,99.2843029815472,29375,100.0,60.0,448,99.55357142857143
1782180084.8890018,504,513,8,8,1,99.23623738417403,29375,100.0,60.0,448,99.77678571428571
1782180084.9891715,506,513,6,6,1,99.23696512384936,29375,100.0,60.0,448,99.77678571428571
1782180085.0884583,506,513,6,6,1,99.23696512384936,29375,100.0,60.0,448,99.77678571428571
1782180085.1888635,505,513,7,7,1,99.23623738417403,29375,100.0,60.0,448,99.77678571428571
1782180085.2881835,507,513,5,5,1,99.19446360176036,29375,100.0,60.0,448,99.77678571428571
1782180085.3884642,506,514,6,6,2,99.19653528045373,29375,100.0,60.0,448,99.55357142857143
1782180085.4888437,506,513,6,6,1,99.19653528045373,29375,100.0,60.0,448,99.77678571428571
1782180085.5880194,506,514,6,6,2,99.23696512384936,29375,100.0,60.0,448,99.55357142857143
1782180085.6883361,505,513,7,7,1,99.23623738417403,29375,100.0,60.0,448,99.77678571428571
1782180085.7886775,506,513,6,6,1,99.23623738417403,29375,100.0,60.0,448,99.77678571428571
1782180085.8881474,506,513,6,6,1,99.23696512384936,29375,100.0,60.0,448,99.77678571428571
1782180085.9885209,504,513,8,8,1,99.19377422517015,29375,100.0,60.0,448,99.77678571428571
1782180086.0888934,506,513,6,6,1,99.19377422517015,29375,100.0,60.0,448,99.77678571428571
1782180086.1882324,505,513,7,7,1,99.19377422517015,29375,100.0,60.0,448,99.77678571428571
1782180086.2885864,506,514,6,6,2,99.23915251929911,29375,100.0,60.0,448,99.55357142857143
1782180086.3889067,505,513,7,7,1,99.23696512384936,29375,100.0,60.0,448,99.77678571428571
1782180086.4884057,504,513,8,8,1,99.19446360176036,29375,100.0,60.0,448,99.77678571428571
1782180086.5886123,506,514,6,6,2,99.23915251929911,29375,100.0,60.0,448,99.55357142857143
1782180086.6889336,505,513,7,7,1,99.23915251929911,29375,100.0,60.0,448,99.77678571428571
1782180086.7884037,505,513,7,7,1,99.23915251929911,29375,100.0,60.0,448,99.77678571428571
1782180086.888786,506,514,6,6,2,99.23696512384936,29375,100.0,60.0,448,99.55357142857143
1782180086.9890888,505,513,7,7,1,99.23915251929911,29375,100.0,60.0,448,99.77678571428571
1782180087.0883727,506,513,6,6,1,99.23915251929911,29375,100.0,60.0,448,99.77678571428571
1782180087.188952,506,513,6,6,1,99.23696512384936,29375,100.0,60.0,448,99.77678571428571
1782180087.2891085,505,513,7,7,1,99.23696512384936,29375,100.0,60.0,448,99.77678571428571
1782180087.3883257,506,514,6,6,2,99.23696512384936,29375,100.0,60.0,448,99.55357142857143
1782180087.4890115,505,515,7,7,3,99.23696512384936,29375,100.0,60.0,448,99.33035714285714
1782180087.5893834,506,513,6,6,1,99.2819780257154,29375,100.0,60.0,448,99.77678571428571
1782180087.6884446,506,513,6,6,1,99.2819780257154,29375,100.0,60.0,448,99.77678571428571
1782180087.7886899,505,513,7,7,1,99.28120471157175,29375,100.0,60.0,448,99.77678571428571
1782180087.8891404,507,513,5,5,1,99.28819478319791,29375,100.0,60.0,448,99.77678571428571
1782180087.9884772,505,513,7,7,1,99.2843029815472,29375,100.0,60.0,448,99.77678571428571
1782180088.088799,506,514,6,6,2,99.2843029815472,29375,100.0,60.0,448,99.55357142857143
1782180088.1892555,507,513,5,5,1,99.24796572182143,29375,100.0,60.0,448,99.77678571428571
1782180088.2885644,506,513,6,6,1,99.28819478319791,29375,100.0,60.0,448,99.77678571428571
1782180088.3890772,505,513,7,7,1,99.2843029815472,29375,100.0,60.0,448,99.77678571428571
1782180088.488384,505,513,7,7,1,99.2819780257154,29375,100.0,60.0,448,99.77678571428571
1782180088.5885203,506,513,6,6,1,99.2819780257154,29375,100.0,60.0,448,99.77678571428571
1782180088.6888542,506,512,6,6,0,99.2843029815472,29375,100.0,60.0,448,100.0
1782180088.7881563,507,512,5,5,0,99.24281222055997,29375,100.0,60.0,448,100.0
1782180088.8885152,506,513,6,6,1,99.24281222055997,29375,100.0,60.0,448,99.77678571428571
1782180088.9888608,506,514,6,6,2,99.30079410121989,29375,100.0,60.0,448,99.55357142857143
1782180089.088157,505,514,7,7,2,99.29367932998609,29375,100.0,60.0,448,99.55357142857143
1782180089.1884298,505,513,7,7,1,99.29367932998609,29375,100.0,60.0,448,99.77678571428571
1782180089.2888682,506,513,6,6,1,99.29367932998609,29375,100.0,60.0,448,99.77678571428571
1782180089.3883965,506,514,6,6,2,99.30079410121989,29375,100.0,60.0,448,99.55357142857143
1782180089.4887571,506,513,6,6,1,99.37106792452956,29375,100.0,60.0,448,99.77678571428571
1782180089.5890286,505,513,7,7,1,99.35968757625672,29375,100.0,60.0,448,99.77678571428571
1782180089.6882617,506,513,6,6,1,99.37106792452956,29375,100.0,60.0,448,99.77678571428571
1782180089.7884126,505,513,7,7,1,99.37106792452956,29375,100.0,60.0,448,99.77678571428571
1782180089.888939,505,513,7,7,1,99.35968757625672,29375,100.0,60.0,448,99.77678571428571
1782180089.9882352,506,514,6,6,2,99.37106792452956,29375,100.0,60.0,448,99.55357142857143
1782180090.0885594,506,513,6,6,1,99.37106792452956,29375,100.0,60.0,448,99.77678571428571
1782180090.1887584,504,514,8,8,2,99.30079410121989,29375,100.0,60.0,448,99.55357142857143
1782180090.2882524,505,514,7,7,2,99.30079410121989,29375,100.0,60.0,448,99.55357142857143
1782180090.3884635,506,513,6,6,1,99.30079410121989,29375,100.0,60.0,448,99.77678571428571
1782180090.5368729,514,514,2,2,2,98.9645183621994,29375,100.0,60.0,448,99.55357142857143
1782180090.6358342,513,513,1,1,1,98.60955642569239,29375,100.0,60.0,448,99.77678571428571
1782180090.7362125,513,514,1,1,2,98.34504112169247,29375,100.0,60.0,448,99.55357142857143
1782180090.8356192,516,515,4,4,3,98.3280085061354,29375,100.0,60.0,448,99.33035714285714
1782180090.9359088,515,513,3,3,1,98.26154602527929,29375,100.0,60.0,448,99.77678571428571
1782180091.0363057,513,513,1,1,1,98.08979349574741,29375,100.0,60.0,448,99.77678571428571
1782180091.1356366,515,512,3,3,0,98.04239375199653,29375,100.0,60.0,448,100.0
1782180091.2360933,515,513,3,3,1,97.99750156054992,29375,100.0,60.0,448,99.77678571428571
1782180091.3363361,514,514,2,2,2,97.91700002667093,29375,100.0,60.0,448,99.55357142857143
1782180091.4356246,514,514,2,2,2,97.87083741031049,29375,100.0,60.0,448,99.55357142857143
1782180091.5360277,513,514,1,1,2,97.78791199692839,29375,100.0,60.0,448,99.55357142857143
1782180091.6365175,515,513,3,3,1,97.77663918057969,29375,100.0,60.0,448,99.77678571428571
1782180091.7357416,514,513,2,2,1,97.73897761571845,29375,100.0,60.0,448,99.77678571428571
1782180091.8359911,513,513,1,1,1,97.65218777960796,29375,100.0,60.0,448,99.77678571428571
1782180091.9365027,514,513,2,2,1,97.63145614353459,29375,100.0,60.0,448,99.77678571428571
1782180092.0356538,514,513,2,2,1,97.61835724294717,29375,100.0,60.0,448,99.77678571428571
1782180092.1362221,514,513,2,2,1,97.64769616474969,29375,100.0,60.0,448,99.77678571428571
1782180092.2364872,515,513,3,3,1,97.70895462967472,29375,100.0,60.0,448,99.77678571428571
1782180092.3356721,514,512,2,2,0,97.7206238670295,29375,100.0,60.0,448,100.0
1782180092.4361465,514,513,2,2,1,97.74020649910956,29375,100.0,60.0,448,99.77678571428571
1782180092.536538,515,514,3,3,2,97.78264421739165,29375,100.0,60.0,448,99.55357142857143
1782180092.6359022,513,513,1,1,1,97.83743978889218,29375,100.0,60.0,448,99.77678571428571
1782180092.7362487,515,512,3,3,0,97.89603548825873,29375,100.0,60.0,448,100.0
1782180092.8365738,515,513,3,3,1,98.01785750035754,29375,100.0,60.0,448,99.77678571428571
1782180092.9359386,514,513,2,2,1,98.14977478848294,29375,100.0,60.0,448,99.77678571428571
1782180093.0360596,514,513,2,2,1,98.23585085034676,29375,100.0,60.0,448,99.77678571428571
1782180093.1367111,515,514,3,3,2,98.34001338693484,29375,100.0,60.0,448,99.55357142857143
1782180093.23571,514,514,2,2,2,98.66500104036662,29375,100.0,60.0,448,99.55357142857143
1782180093.3361728,515,514,3,3,2,98.9565016105001,29375,100.0,60.0,448,99.55357142857143
1782180093.4365747,516,513,4,4,1,99.14625010167562,29375,100.0,60.0,448,99.77678571428571
1782180093.5359993,514,513,2,2,1,99.14625010167562,29375,100.0,60.0,448,99.77678571428571
1782180093.6361902,514,513,2,2,1,99.1774024880498,29375,100.0,60.0,448,99.77678571428571
1782180093.7355025,514,514,2,2,2,99.21118936225338,29375,100.0,60.0,448,99.55357142857143
1782180093.836117,515,514,3,3,2,99.2628885204168,29375,100.0,60.0,448,99.55357142857143
1782180093.9360642,515,513,3,3,1,99.2628885204168,29375,100.0,60.0,448,99.77678571428571
1782180094.0353901,514,513,2,2,1,99.30079410121989,29375,100.0,60.0,448,99.77678571428571
1782180094.1357672,514,513,2,2,1,99.30958949409306,29375,100.0,60.0,448,99.77678571428571
1782180094.2361374,515,513,3,3,1,99.30958949409306,29375,100.0,60.0,448,99.77678571428571
1782180094.3354616,513,513,1,1,1,99.27275252569095,29375,100.0,60.0,448,99.77678571428571
1782180094.4358363,516,513,4,4,1,99.21118936225338,29375,100.0,60.0,448,99.77678571428571
1782180094.5361578,515,514,3,3,2,99.24281222055997,29375,100.0,60.0,448,99.55357142857143
1782180094.6354446,516,514,4,4,2,99.19653528045373,29375,100.0,60.0,448,99.55357142857143
1782180094.7358062,516,514,4,4,2,99.15343832671998,29375,100.0,60.0,448,99.55357142857143
1782180094.8361485,515,513,3,3,1,99.19653528045373,29375,100.0,60.0,448,99.77678571428571
1782180094.9354432,515,513,3,3,1,99.2,29375,100.0,60.0,448,99.77678571428571
1782180095.0357945,515,513,3,3,1,99.20487597054156,29375,100.0,60.0,448,99.77678571428571
1782180095.1361375,514,513,2,2,1,99.20487597054156,29375,100.0,60.0,448,99.77678571428571
1782180095.2358468,505,514,7,7,2,98.88395539714779,29375,100.0,60.0,448,99.55357142857143
1782180095.3361642,505,514,7,7,2,98.66001658385055,29375,100.0,60.0,448,99.55357142857143
1782180095.4365098,505,514,7,7,2,98.48672540495784,29375,100.0,60.0,448,99.55357142857143
1782180095.5358427,505,513,7,7,1,98.33300003332667,29375,100.0,60.0,448,99.77678571428571
1782180095.6361907,505,513,7,7,1,98.25484798497222,29375,100.0,60.0,448,99.77678571428571
1782180095.7363653,507,513,5,5,1,98.23459164308461,29375,100.0,60.0,448,99.77678571428571
1782180095.8356898,509,513,3,3,1,98.23459164308461,29375,100.0,60.0,448,99.77678571428571
1782180095.936035,507,513,5,5,1,98.2374261244797,29375,100.0,60.0,448,99.77678571428571
1782180096.0364034,507,514,5,5,2,98.24595705107696,29375,100.0,60.0,448,99.55357142857143
1782180096.13568,509,513,3,3,1,98.24595705107696,29375,100.0,60.0,448,99.77678571428571
1782180096.2360246,507,513,5,5,1,98.26026821990668,29375,100.0,60.0,448,99.77678571428571
1782180096.3364048,506,513,6,6,1,98.22329893716848,29375,100.0,60.0,448,99.77678571428571
1782180096.435798,509,513,3,3,1,98.21612157863204,29375,100.0,60.0,448,99.77678571428571
1782180096.5361292,507,512,5,5,0,98.23963387646522,29375,100.0,60.0,448,100.0
1782180096.636463,507,514,5,5,2,98.26923266856704,29375,100.0,60.0,448,99.55357142857143
1782180096.7359884,506,513,6,6,1,98.27953494659147,29375,100.0,60.0,448,99.77678571428571
1782180096.836273,507,514,5,5,2,98.28860031293421,29375,100.0,60.0,448,99.55357142857143
1782180096.9354112,509,513,3,3,1,98.28860031293421,29375,100.0,60.0,448,99.77678571428571
1782180097.0359497,507,513,5,5,1,98.33700404223114,29375,100.0,60.0,448,99.77678571428571
1782180097.1363056,507,514,5,5,2,98.39307056090747,29375,100.0,60.0,448,99.55357142857143
1782180097.235435,507,514,5,5,2,98.41394969955063,29375,100.0,60.0,448,99.55357142857143
1782180097.3358064,505,513,7,7,1,98.49593144364287,29375,100.0,60.0,448,99.77678571428571
1782180097.4361222,508,513,4,4,1,98.49593144364287,29375,100.0,60.0,448,99.77678571428571
1782180097.5354185,507,513,5,5,1,98.53030615433009,29375,100.0,60.0,448,99.77678571428571
1782180097.6358037,507,515,5,5,3,98.53750593543465,29375,100.0,60.0,448,99.33035714285714
1782180097.7361505,508,513,4,4,1,98.53750593543465,29375,100.0,60.0,448,99.77678571428571
1782180097.835469,506,513,6,6,1,98.5639560514308,29375,100.0,60.0,448,99.77678571428571
1782180097.9358084,507,513,5,5,1,98.60955642569239,29375,100.0,60.0,448,99.77678571428571
1782180098.0361662,507,514,5,5,2,98.66001658385055,29375,100.0,60.0,448,99.55357142857143
1782180098.1358037,507,514,5,5,2,98.78664835178658,29375,100.0,60.0,448,99.55357142857143
1782180098.235849,507,514,5,5,2,98.8352396526896,29375,100.0,60.0,448,99.55357142857143
1782180098.336416,510,513,2,2,1,98.7635175339339,29375,100.0,60.0,448,99.77678571428571
1782180098.4357028,508,513,4,4,1,98.81443871708142,29375,100.0,60.0,448,99.77678571428571
1782180098.5358207,508,514,4,4,2,98.87651336357649,29375,100.0,60.0,448,99.55357142857143
1782180098.6362083,508,513,4,4,1,98.95172098709891,29375,100.0,60.0,448,99.77678571428571
1782180098.7355247,507,510,5,5,2,98.95172098709891,29375,100.0,60.0,448,99.55357142857143
1782180098.8358583,508,514,4,4,2,98.98894994079312,29375,100.0,60.0,448,99.55357142857143
1782180098.9362016,507,513,5,5,1,98.98894994079312,29375,100.0,60.0,448,99.77678571428571
1782180099.0358799,506,513,6,6,1,98.96237450558178,29375,100.0,60.0,448,99.77678571428571
1782180099.1362414,506,513,6,6,1,98.98675438976196,29375,100.0,60.0,448,99.77678571428571
1782180099.2366917,506,514,6,6,2,98.9645183621994,29375,100.0,60.0,448,99.55357142857143
1782180099.335869,506,514,6,6,2,98.9645183621994,29375,100.0,60.0,448,99.55357142857143
1782180099.4362378,507,514,5,5,2,99.02190661659192,29375,100.0,60.0,448,99.55357142857143
1782180099.5366673,505,514,7,7,2,98.95172098709891,29375,100.0,60.0,448,99.55357142857143
1782180099.6359289,505,514,7,7,2,98.88994494631022,29375,100.0,60.0,448,99.55357142857143
1782180099.736287,505,514,7,7,2,98.8472255689473,29375,100.0,60.0,448,99.55357142857143
1782180099.8366585,506,514,6,6,2,98.8352396526896,29375,100.0,60.0,448,99.55357142857143
1782180099.9359612,505,514,7,7,2,98.85447731483737,29375,100.0,60.0,448,99.55357142857143
1782180100.036315,507,514,5,5,2,98.85447731483737,29375,100.0,60.0,448,99.55357142857143
1782180100.1356444,504,513,8,8,1,98.75278087107536,29375,100.0,60.0,448,99.77678571428571
1782180100.2359638,506,513,6,6,1,98.7487783747251,29375,100.0,60.0,448,99.77678571428571
1782180100.3362966,505,514,7,7,2,98.7487783747251,29375,100.0,60.0,448,99.55357142857143
1782180100.436006,506,513,6,6,1,98.77027555028688,29375,100.0,60.0,448,99.77678571428571
1782180100.5360446,506,515,6,6,3,98.76892097915871,29375,100.0,60.0,448,99.33035714285714
1782180100.636382,505,514,7,7,2,98.74213584905912,29375,100.0,60.0,448,99.55357142857143
1782180100.7358663,505,514,7,7,2,98.7487783747251,29375,100.0,60.0,448,99.55357142857143
1782180100.836013,505,514,7,7,2,98.72633512169715,29375,100.0,60.0,448,99.55357142857143
1782180100.9363537,506,514,6,6,2,98.73114224595504,29375,100.0,60.0,448,99.55357142857143
1782180101.035808,507,512,5,5,0,98.73114224595504,29375,100.0,60.0,448,100.0
1782180101.136045,505,513,7,7,1,98.7172079063404,29375,100.0,60.0,448,99.77678571428571
1782180101.2364187,506,513,6,6,1,98.72459156868607,29375,100.0,60.0,448,99.77678571428571
1782180101.336142,507,514,5,5,2,98.92451561300655,29375,100.0,60.0,448,99.55357142857143
1782180101.436069,506,513,6,6,1,98.98401662305812,29375,100.0,60.0,448,99.77678571428571
1782180101.536343,506,513,6,6,1,99.05190248977814,29375,100.0,60.0,448,99.77678571428571
1782180101.6358926,506,513,6,6,1,99.13013410995335,29375,100.0,60.0,448,99.77678571428571
1782180101.7362278,506,514,6,6,2,99.1540948306367,29375,100.0,60.0,448,99.55357142857143
1782180101.8363843,505,514,7,7,2,99.23915251929911,29375,100.0,60.0,448,99.55357142857143
1782180101.93584,505,513,7,7,1,99.2628885204168,29375,100.0,60.0,448,99.77678571428571
1782180102.036208,506,514,6,6,2,99.2628885204168,29375,100.0,60.0,448,99.55357142857143
1782180102.136512,506,514,6,6,2,99.2628885204168,29375,100.0,60.0,448,99.55357142857143
1782180102.2358153,505,514,7,7,2,99.25464400750008,29375,100.0,60.0,448,99.55357142857143
1782180102.3361363,505,513,7,7,1,99.24796572182143,29375,100.0,60.0,448,99.77678571428571
1782180102.436489,506,514,6,6,2,99.28819478319791,29375,100.0,60.0,448,99.55357142857143
1782180102.5357955,507,513,5,5,1,99.25464400750008,29375,100.0,60.0,448,99.77678571428571
1782180102.636066,506,513,6,6,1,99.2628885204168,29375,100.0,60.0,448,99.77678571428571
1782180102.736498,506,514,6,6,2,99.27275252569095,29375,100.0,60.0,448,99.55357142857143
1782180102.8358111,506,513,6,6,1,99.27275252569095,29375,100.0,60.0,448,99.77678571428571
1782180102.936174,506,513,6,6,1,99.2843029815472,29375,100.0,60.0,448,99.77678571428571
1782180103.0364912,505,513,7,7,1,99.30958949409306,29375,100.0,60.0,448,99.77678571428571
1782180103.1357625,506,512,6,6,0,99.38446048957935,29375,100.0,60.0,448,100.0
1782180103.236185,505,513,7,7,1,99.37106792452956,29375,100.0,60.0,448,99.77678571428571
1782180103.335688,506,514,6,6,2,99.38446048957935,29375,100.0,60.0,448,99.55357142857143
1782180103.4358659,506,515,6,6,3,99.38446048957935,29375,100.0,60.0,448,99.33035714285714
1782180103.5362127,504,513,8,8,1,99.30958949409306,29375,100.0,60.0,448,99.77678571428571
1782180103.635534,505,514,7,7,2,99.30958949409306,29375,100.0,60.0,448,99.55357142857143
1782180103.7358618,507,515,5,5,3,99.2843029815472,29375,100.0,60.0,448,99.33035714285714
1782180103.836252,506,513,6,6,1,99.29762308314315,29375,100.0,60.0,448,99.77678571428571
1782180103.9354467,506,514,6,6,2,99.29762308314315,29375,100.0,60.0,448,99.55357142857143
1782180104.035827,506,509,6,6,3,99.3325005201833,29375,100.0,60.0,448,99.33035714285714
1782180104.1362271,506,514,6,6,2,99.34680273525782,29375,100.0,60.0,448,99.55357142857143
1782180104.2354574,506,514,6,6,2,99.34680273525782,29375,100.0,60.0,448,99.55357142857143
1782180104.335832,513,513,1,1,1,98.87651336357649,29375,100.0,60.0,448,99.77678571428571
1782180104.4363394,507,514,5,5,2,98.86031193351475,29375,100.0,60.0,448,99.55357142857143
1782180104.5355206,506,514,6,6,2,98.86031193351475,29375,100.0,60.0,448,99.55357142857143
1782180104.63587,506,513,6,6,1,98.86031193351475,29375,100.0,60.0,448,99.77678571428571
1782180104.7362146,506,514,6,6,2,98.86031193351475,29375,100.0,60.0,448,99.55357142857143
1782180104.8358002,507,514,5,5,2,98.86031193351475,29375,100.0,60.0,448,99.55357142857143
1782180104.9360397,506,513,6,6,1,98.87651336357649,29375,100.0,60.0,448,99.77678571428571
1782180105.0363874,505,513,7,7,1,98.86031193351475,29375,100.0,60.0,448,99.77678571428571
1782180105.1355963,505,514,7,7,2,98.84529946162075,29375,100.0,60.0,448,99.55357142857143
1782180105.2358837,507,513,5,5,1,98.8472255689473,29375,100.0,60.0,448,99.77678571428571
1782180105.336229,507,513,5,5,1,98.85302329772765,29375,100.0,60.0,448,99.77678571428571
1782180105.435783,506,514,6,6,2,98.85302329772765,29375,100.0,60.0,448,99.55357142857143
1782180105.5359454,506,513,6,6,1,98.86421833083995,29375,100.0,60.0,448,99.77678571428571
1782180105.6363318,506,513,6,6,1,98.86421833083995,29375,100.0,60.0,448,99.77678571428571
1782180105.7356398,506,513,6,6,1,98.86421833083995,29375,100.0,60.0,448,99.77678571428571
1782180105.835921,506,513,6,6,1,98.86421833083995,29375,100.0,60.0,448,99.77678571428571
1782180105.9362872,507,513,5,5,1,98.85302329772765,29375,100.0,60.0,448,99.77678571428571
1782180106.0356379,506,514,6,6,2,98.87207171228742,29375,100.0,60.0,448,99.55357142857143
1782180106.1359637,506,513,6,6,1,98.87207171228742,29375,100.0,60.0,448,99.77678571428571
1782180106.2363095,506,513,6,6,1,98.89245015161093,29375,100.0,60.0,448,99.77678571428571
1782180106.335681,506,514,6,6,2,98.89245015161093,29375,100.0,60.0,448,99.55357142857143
1782180106.4359393,506,513,6,6,1,98.89245015161093,29375,100.0,60.0,448,99.77678571428571
1782180106.5352805,506,514,6,6,2,98.96935834441732,29375,100.0,60.0,448,99.55357142857143
1782180106.635659,506,513,6,6,1,98.99501243788791,29375,100.0,60.0,448,99.77678571428571
1782180106.7359843,505,513,7,7,1,98.97747588998814,29375,100.0,60.0,448,99.77678571428571
1782180106.8353217,505,514,7,7,2,98.95437419057612,29375,100.0,60.0,448,99.55357142857143
1782180106.935654,506,514,6,6,2,98.95437419057612,29375,100.0,60.0,448,99.55357142857143
1782180107.0360093,510,513,2,2,1,98.75278087107536,29375,100.0,60.0,448,99.77678571428571
1782180107.135272,506,514,6,6,2,98.75278087107536,29375,100.0,60.0,448,99.55357142857143
1782180107.2356849,505,514,7,7,2,98.73114224595504,29375,100.0,60.0,448,99.55357142857143
1782180107.33607,505,512,7,7,0,99.05660188679434,29375,100.0,60.0,448,100.0
1782180107.4353292,505,513,7,7,1,99.05190248977814,29375,100.0,60.0,448,99.77678571428571
1782180107.5356705,506,513,6,6,1,99.05190248977814,29375,100.0,60.0,448,99.77678571428571
1782180107.6360607,505,514,7,7,2,99.03390821692071,29375,100.0,60.0,448,99.55357142857143
1782180107.7353268,506,513,6,6,1,99.03390821692071,29375,100.0,60.0,448,99.77678571428571
1782180107.8356671,506,514,6,6,2,99.05190248977814,29375,100.0,60.0,448,99.55357142857143
1782180107.9360576,505,513,7,7,1,99.0362111803466,29375,100.0,60.0,448,99.77678571428571
1782180108.0353253,507,515,5,5,3,99.03390821692071,29375,100.0,60.0,448,99.33035714285714
1782180108.1357234,506,513,6,6,1,99.05190248977814,29375,100.0,60.0,448,99.77678571428571
