ts,acs1,acs2,ci,ti,bi,si,rpm,torque,weight,brush_peak,growth_pct
1782217811.3346138,508,505,0,0,14,17.877456065814528,19375,97.5,58.5,16,12.5
1782217811.4350064,508,506,0,0,15,17.877456065814528,19375,97.5,58.5,16,6.25
1782217811.5352697,509,505,1,1,14,17.877456065814528,19375,97.5,58.5,16,12.5
1782217811.634663,508,6,0,0,485,17.871266362564143,19375,97.5,58.5,16,0
1782217811.7349827,508,505,0,0,14,17.871266362564143,19375,97.5,58.5,16,12.5
1782217811.8353488,509,506,1,1,15,17.871266362564143,19375,97.5,58.5,16,6.25
1782217812.0350654,508,506,0,0,15,17.871266362564143,19375,97.5,58.5,16,6.25
1782217812.135411,508,506,0,0,15,17.871266362564143,19375,97.5,58.5,16,6.25
1782217812.2347403,508,506,0,0,15,17.871266362564143,19375,97.5,58.5,16,6.25
1782217812.33504,509,506,1,1,15,17.871266362564143,19375,97.5,58.5,16,6.25
1782217812.4354393,509,506,1,1,15,17.871266362564143,19375,97.5,58.5,16,6.25
1782217812.5347824,507,506,1,1,15,17.877456065814528,19375,97.5,58.5,16,6.25
1782217812.7347674,508,506,0,0,15,17.865496491019883,19375,97.5,58.5,16,6.25
1782217812.835131,509,506,1,1,15,17.871672230452532,19375,97.5,58.5,16,6.25
1782217812.9355063,510,506,2,2,15,17.877456065814528,19375,97.5,58.5,16,6.25
1782217813.0349941,509,506,1,1,15,17.877456065814528,19375,97.5,58.5,16,6.25
1782217813.135141,508,507,0,0,16,17.871266362564143,19375,97.5,58.5,16,0
1782217813.3347433,508,506,0,0,15,17.865090653648778,19375,97.5,58.5,16,6.25
1782217813.435143,510,507,2,2,16,17.870860496681473,19375,97.5,58.5,16,0
1782217813.5357037,509,505,1,1,14,17.877050169341288,19375,97.5,58.5,16,12.5
1782217813.634984,508,507,0,0,16,17.870860496681473,19375,97.5,58.5,16,0
1782217813.835382,509,506,1,1,15,17.877050169341288,19375,97.5,58.5,16,6.25
1782217813.9348073,508,506,0,0,15,17.877050169341288,19375,97.5,58.5,16,6.25
1782217814.035202,509,505,1,1,14,17.883253839426885,19375,97.5,58.5,16,12.5
1782217814.2350876,508,6,0,0,485,17.883253839426885,19375,97.5,58.5,16,0
1782217814.335069,508,506,0,0,15,17.877050169341288,19375,97.5,58.5,16,6.25
1782217814.43545,509,506,1,1,15,99.38175876696695,19375,97.5,58.5,16,6.25
1782217814.5347698,507,505,1,1,14,99.38446048957935,19375,97.5,58.5,16,12.5
1782217814.8347085,508,506,0,0,15,99.38175876696695,19375,97.5,58.5,16,6.25
1782217815.035726,509,506,1,1,15,99.38446048957935,19375,97.5,58.5,16,6.25
1782217815.2352338,510,506,2,2,15,99.34256390255614,19375,97.5,58.5,16,6.25
1782217815.5352354,505,506,3,3,15,99.22827753981399,19375,97.5,58.5,16,6.25
1782217815.6356175,50,506,458,458,15,17.91285795638339,4399,253.5,152.1,16,6.25
1782217815.734951,506,6,2,2,485,17.925041036325283,19375,97.5,58.5,485,0
1782217815.8353205,508,505,0,0,14,17.925041036325283,19375,97.5,58.5,485,97.11340206185567
1782217815.9345484,509,506,1,1,15,17.925041036325283,19375,97.5,58.5,485,96.90721649484536
1782217816.2347128,508,506,0,0,15,17.925041036325283,19375,97.5,58.5,485,96.90721649484536
1782217816.3345737,510,506,2,2,15,17.937280084072285,19375,97.5,58.5,485,96.90721649484536
1782217816.4349256,509,506,1,1,15,17.943623715832487,19375,97.5,58.5,485,96.90721649484536
1782217816.534283,510,506,2,2,15,17.949575124669693,19375,97.5,58.5,485,96.90721649484536
1782217816.634607,508,506,0,0,15,17.94321749205885,19375,97.5,58.5,485,96.90721649484536
1782217816.7348948,508,506,0,0,15,17.9368738917005,19375,97.5,58.5,485,96.90721649484536
1782217816.83428,507,506,1,1,15,17.94321749205885,19375,97.5,58.5,485,96.90721649484536
1782217816.934597,509,506,1,1,15,17.94321749205885,19375,97.5,58.5,485,96.90721649484536
1782217817.0354593,58,505,450,450,14,0,4477,253.5,152.1,485,97.11340206185567
1782217817.1347206,508,506,0,0,15,0,19375,97.5,58.5,485,96.90721649484536
1782217817.2351315,508,506,0,0,15,0,19375,97.5,58.5,485,96.90721649484536
1782217817.335417,9,505,499,499,14,0,4038,253.5,152.1,485,97.11340206185567
1782217817.4347477,508,505,0,0,14,0,19375,97.5,58.5,485,97.11340206185567
1782217817.535112,509,506,1,1,15,0,19375,97.5,58.5,485,96.90721649484536
1782217817.6354356,508,506,0,0,15,0,19375,97.5,58.5,485,96.90721649484536
1782217817.7350898,508,506,0,0,15,0,19375,97.5,58.5,485,96.90721649484536
1782217817.8350484,508,50,0,0,441,0,19375,97.5,58.5,485,9.072164948453608
1782217817.9353905,509,506,1,1,15,0,19375,97.5,58.5,485,96.90721649484536
1782217818.0347073,508,507,0,0,16,0,19375,97.5,58.5,485,96.70103092783505
1782217818.1350915,508,505,0,0,14,0,19375,97.5,58.5,485,97.11340206185567
1782217818.23557,509,506,1,1,15,0,19375,97.5,58.5,485,96.90721649484536
1782217818.3347788,508,506,0,0,15,0,19375,97.5,58.5,485,96.90721649484536
1782217818.4350991,508,506,0,0,15,0,19375,97.5,58.5,485,96.90721649484536
1782217818.5354047,508,506,0,0,15,0,19375,97.5,58.5,485,96.90721649484536
1782217818.6347556,508,50,0,0,441,0,19375,97.5,58.5,485,9.072164948453608
1782217818.835428,508,507,0,0,16,0,19375,97.5,58.5,485,96.70103092783505
1782217818.93478,508,506,0,0,15,0,19375,97.5,58.5,485,96.90721649484536
1782217819.0352118,508,507,0,0,16,0,19375,97.5,58.5,485,96.70103092783505
1782217819.1345088,508,505,0,0,14,0,19375,97.5,58.5,485,97.11340206185567
1782217819.2348022,508,507,0,0,16,0,19375,97.5,58.5,485,96.70103092783505
1782217819.3352149,508,506,0,0,15,0,19375,97.5,58.5,485,96.90721649484536
1782217819.4344623,508,506,0,0,15,0,19375,97.5,58.5,485,96.90721649484536
1782217819.6348667,508,506,0,0,15,0,19375,97.5,58.5,485,96.90721649484536
1782217819.7341506,508,506,0,0,15,0,19375,97.5,58.5,485,96.90721649484536
1782217819.8345108,508,506,0,0,15,0,19375,97.5,58.5,485,96.90721649484536
1782217819.9348588,509,505,1,1,14,0,19375,97.5,58.5,485,97.11340206185567
1782217820.1344981,508,6,0,0,485,0,19375,97.5,58.5,485,0
1782217820.2348464,509,506,1,1,15,0,19375,97.5,58.5,485,96.90721649484536
1782217820.3341691,508,506,0,0,15,10.456937733847852,19375,97.5,58.5,485,96.90721649484536
1782217820.434534,508,506,0,0,15,10.456937733847852,19375,97.5,58.5,485,96.90721649484536
1782217820.5348444,50,506,458,458,15,0,4399,253.5,152.1,485,96.90721649484536
1782217820.634271,509,506,1,1,15,17.82265789431034,19375,97.5,58.5,485,96.90721649484536
1782217820.7345362,509,506,1,1,15,17.828735760810716,19375,97.5,58.5,485,96.90721649484536
1782217820.834895,508,506,0,0,15,17.82265789431034,19375,97.5,58.5,485,96.90721649484536
1782217821.0345874,509,56,1,1,435,17.828735760810716,19375,97.5,58.5,485,10.309278350515463
1782217821.2342963,507,507,1,1,16,17.83482759979411,19375,97.5,58.5,485,96.70103092783505
1782217821.4349606,508,506,0,0,15,17.83482759979411,19375,97.5,58.5,485,96.90721649484536
1782217821.534308,508,506,0,0,15,17.828735760810716,19375,97.5,58.5,485,96.90721649484536
1782217821.634581,508,6,0,0,485,17.828735760810716,19375,97.5,58.5,485,0
1782217821.7349179,9,506,499,499,15,0,4038,253.5,152.1,485,96.90721649484536
1782217821.8343291,508,507,0,0,16,0,19375,97.5,58.5,485,96.70103092783505
1782217822.0349598,509,506,1,1,15,0,19375,97.5,58.5,485,96.90721649484536
1782217822.1343598,508,506,0,0,15,0,19375,97.5,58.5,485,96.90721649484536
1782217822.2345562,509,5,1,1,486,0,19375,97.5,58.5,485,0
1782217822.3339705,508,506,0,0,15,0,19375,97.5,58.5,485,96.90721649484536
1782217822.4343476,509,506,1,1,15,0,19375,97.5,58.5,485,96.90721649484536
1782217822.5346045,508,506,0,0,15,0,19375,97.5,58.5,485,96.90721649484536
1782217822.6339586,508,506,0,0,15,0,19375,97.5,58.5,485,96.90721649484536
1782217822.7343094,509,507,1,1,16,0,19375,97.5,58.5,485,96.70103092783505
1782217822.8346272,509,507,1,1,16,0,19375,97.5,58.5,485,96.70103092783505
1782217822.933786,516,506,8,8,15,0,19375,97.5,58.5,485,96.90721649484536
1782217823.1350346,516,506,8,8,15,0,19375,97.5,58.5,485,96.90721649484536
1782217823.2342587,516,505,8,8,14,0,19375,97.5,58.5,485,97.11340206185567
1782217823.5342803,517,50,9,9,441,0,19375,97.5,58.5,485,9.072164948453608
1782217823.6346095,516,506,8,8,15,0,19375,97.5,58.5,485,96.90721649484536
1782217823.7349546,517,507,9,9,16,0,19375,97.5,58.5,485,96.70103092783505
1782217823.834047,516,507,8,8,16,0,19375,97.5,58.5,485,96.70103092783505
1782217823.934628,516,506,8,8,15,0,19375,97.5,58.5,485,96.90721649484536
1782217824.0350232,517,507,9,9,16,0,19375,97.5,58.5,485,96.70103092783505
1782217824.1342378,515,505,7,7,14,0,19375,97.5,58.5,485,97.11340206185567
1782217824.2347507,515,506,7,7,15,10.957931290878022,19375,97.5,58.5,485,96.90721649484536
1782217824.3351977,516,506,8,8,15,10.998601758798813,19375,97.5,58.5,485,96.90721649484536
1782217824.4345202,516,506,8,8,15,11.039902827790883,19375,97.5,58.5,485,96.90721649484536
1782217824.5347688,516,506,8,8,15,11.089376962654853,19375,97.5,58.5,485,96.90721649484536
1782217824.6350653,516,506,8,8,15,11.132033017765309,19375,97.5,58.5,485,96.90721649484536
1782217824.734543,516,505,8,8,14,11.175322498005471,19375,97.5,58.5,485,97.11340206185567
1782217824.9352021,516,507,8,8,16,11.227074948370529,19375,97.5,58.5,485,96.70103092783505
1782217825.0345175,517,506,9,9,15,11.284599858749317,19375,97.5,58.5,485,96.90721649484536
1782217825.134949,517,506,9,9,15,11.343177238171776,19375,97.5,58.5,485,96.90721649484536
1782217825.2352116,515,506,7,7,15,96.36972605869903,19375,97.5,58.5,485,96.90721649484536
1782217825.3345163,516,506,8,8,15,96.49682683525033,19375,97.5,58.5,485,96.90721649484536
1782217825.434956,516,506,8,8,15,96.5947752562341,19375,97.5,58.5,485,96.90721649484536
1782217825.5341249,516,505,8,8,14,96.77165332991913,19375,97.5,58.5,485,97.11340206185567
1782217825.6342933,516,56,8,8,435,96.9158109295599,19375,97.5,58.5,485,10.309278350515463
1782217825.7344024,517,506,9,9,15,97.13954160627668,19375,97.5,58.5,485,96.90721649484536
1782217825.8336318,516,506,8,8,15,97.34984277195987,19375,97.5,58.5,485,96.90721649484536
1782217825.9340084,516,506,8,8,15,97.69806844391739,19375,97.5,58.5,485,96.90721649484536
1782217826.0343316,516,505,8,8,14,98.14737423578796,19375,97.5,58.5,485,97.11340206185567
1782217826.1337855,516,506,8,8,15,98.61596403386488,19375,97.5,58.5,485,96.90721649484536
1782217826.234665,516,506,8,8,15,99.46148351928655,19375,97.5,58.5,485,96.90721649484536
1782217826.4342828,517,507,9,9,16,99.43825668178825,19375,97.5,58.5,485,96.70103092783505
1782217826.5345292,516,507,8,8,16,99.43825668178825,19375,97.5,58.5,485,96.70103092783505
1782217826.6347754,516,505,8,8,14,99.43825668178825,19375,97.5,58.5,485,97.11340206185567
1782217826.7341924,516,506,8,8,15,99.46148351928655,19375,97.5,58.5,485,96.90721649484536
1782217826.9348643,516,506,8,8,15,99.46148351928655,19375,97.5,58.5,485,96.90721649484536
1782217827.0341334,516,507,8,8,16,99.48792361680876,19375,97.5,58.5,485,96.70103092783505
1782217827.1345744,516,506,8,8,15,99.48792361680876,19375,97.5,58.5,485,96.90721649484536
1782217827.2348032,515,506,7,7,15,99.45329268443811,19375,97.5,58.5,485,96.90721649484536
1782217827.3341267,516,506,8,8,15,99.48360222050567,19375,97.5,58.5,485,96.90721649484536
1782217827.434505,517,506,9,9,15,99.48792361680876,19375,97.5,58.5,485,96.90721649484536
1782217827.5348094,515,506,7,7,15,99.48792361680876,19375,97.5,58.5,485,96.90721649484536
1782217827.634122,516,506,8,8,15,99.48792361680876,19375,97.5,58.5,485,96.90721649484536
1782217827.7343938,516,506,8,8,15,99.48792361680876,19375,97.5,58.5,485,96.90721649484536
1782217827.834816,515,506,7,7,15,99.45329268443811,19375,97.5,58.5,485,96.90721649484536
1782217827.934181,516,505,8,8,14,99.45329268443811,19375,97.5,58.5,485,97.11340206185567
1782217828.0345306,516,56,8,8,435,99.45329268443811,19375,97.5,58.5,485,10.309278350515463
1782217828.1348107,517,506,9,9,15,99.42651164886382,19375,97.5,58.5,485,96.90721649484536
1782217828.2341754,516,506,8,8,15,99.45329268443811,19375,97.5,58.5,485,96.90721649484536
1782217828.3345659,517,506,9,9,15,99.45329268443811,19375,97.5,58.5,485,96.90721649484536
1782217828.434818,515,507,7,7,16,99.45329268443811,19375,97.5,58.5,485,96.70103092783505
1782217828.534265,516,505,8,8,14,99.45329268443811,19375,97.5,58.5,485,97.11340206185567
1782217828.6346164,516,506,8,8,15,99.45329268443811,19375,97.5,58.5,485,96.90721649484536
1782217828.7338376,516,506,8,8,15,99.45329268443811,19375,97.5,58.5,485,96.90721649484536
1782217828.8342075,516,505,8,8,14,99.45329268443811,19375,97.5,58.5,485,97.11340206185567
1782217828.934625,517,506,9,9,15,99.45329268443811,19375,97.5,58.5,485,96.90721649484536
1782217829.0338368,517,506,9,9,15,99.42651164886382,19375,97.5,58.5,485,96.90721649484536
1782217829.1340468,517,506,9,9,15,99.40278423776104,19375,97.5,58.5,485,96.90721649484536
1782217829.3338087,516,506,8,8,15,99.40278423776104,19375,97.5,58.5,485,96.90721649484536
1782217829.434181,515,507,7,7,16,99.37106792452956,19375,97.5,58.5,485,96.70103092783505
1782217829.534685,516,506,8,8,15,99.37106792452956,19375,97.5,58.5,485,96.90721649484536
1782217829.6339326,515,506,7,7,15,99.36754446796633,19375,97.5,58.5,485,96.90721649484536
1782217829.7342587,516,507,8,8,16,99.36754446796633,19375,97.5,58.5,485,96.70103092783505
1782217829.8346345,516,507,8,8,16,99.36754446796633,19375,97.5,58.5,485,96.70103092783505
1782217829.933468,16,505,492,492,14,13.117039133735261,4095,253.5,152.1,485,97.11340206185567
1782217830.0338073,516,506,8,8,15,13.117039133735261,19375,97.5,58.5,485,96.90721649484536
1782217830.134243,515,506,7,7,15,13.110664252356798,19375,97.5,58.5,485,96.90721649484536
1782217830.2335024,517,506,9,9,15,13.116655476693609,19375,97.5,58.5,485,96.90721649484536
1782217830.3338745,517,506,9,9,15,13.129061246007012,19375,97.5,58.5,485,96.90721649484536
1782217830.4342687,516,6,8,8,485,13.129061246007012,19375,97.5,58.5,485,0
1782217830.5334988,517,507,9,9,16,13.129061246007012,19375,97.5,58.5,485,96.70103092783505
1782217830.6338763,518,506,10,10,15,13.147193482305937,19375,97.5,58.5,485,96.90721649484536
1782217830.7342594,517,506,9,9,15,13.153263990201935,19375,97.5,58.5,485,96.90721649484536
1782217830.833517,517,506,9,9,15,13.159347717276503,19375,97.5,58.5,485,96.90721649484536
1782217830.9339,516,506,8,8,15,13.1658285389137,19375,97.5,58.5,485,96.90721649484536
1782217831.0342693,516,506,8,8,15,13.1658285389137,19375,97.5,58.5,485,96.90721649484536
1782217831.133539,517,506,9,9,15,13.171938739701076,19375,97.5,58.5,485,96.90721649484536
1782217831.2339132,517,506,9,9,15,13.171938739701076,19375,97.5,58.5,485,96.90721649484536
1782217831.3344336,516,506,8,8,15,13.171938739701076,19375,97.5,58.5,485,96.90721649484536
1782217831.4337456,516,507,8,8,16,13.1658285389137,19375,97.5,58.5,485,96.70103092783505
1782217831.7339656,517,506,9,9,15,13.178446096477742,19375,97.5,58.5,485,96.90721649484536
1782217831.8345823,517,506,9,9,15,13.184582782395921,19375,97.5,58.5,485,96.90721649484536
1782217831.933698,516,505,8,8,14,13.184582782395921,19375,97.5,58.5,485,97.11340206185567
1782217832.0340576,516,506,8,8,15,13.184582782395921,19375,97.5,58.5,485,96.90721649484536
1782217832.1345017,516,506,8,8,15,13.184582782395921,19375,97.5,58.5,485,96.90721649484536
1782217832.2337263,516,506,8,8,15,13.178446096477742,19375,97.5,58.5,485,96.90721649484536
1782217832.334094,516,506,8,8,15,13.172322641017544,19375,97.5,58.5,485,96.90721649484536
1782217832.434472,515,506,7,7,15,13.159731562930887,19375,97.5,58.5,485,96.90721649484536
1782217832.5336208,515,506,7,7,15,13.153263990201935,19375,97.5,58.5,485,96.90721649484536
1782217832.7344687,516,506,8,8,15,13.159731562930887,19375,97.5,58.5,485,96.90721649484536
1782217832.833719,516,506,8,8,15,13.159731562930887,19375,97.5,58.5,485,96.90721649484536
1782217832.9340475,516,506,8,8,15,13.166212413216329,19375,97.5,58.5,485,96.90721649484536
1782217833.0344682,515,506,7,7,15,13.159731562930887,19375,97.5,58.5,485,96.90721649484536
1782217833.1337879,56,506,452,452,15,0,4457,253.5,152.1,485,96.90721649484536
1782217833.234104,517,508,9,9,17,20.345775030099276,19375,97.5,58.5,485,96.49484536082474
1782217833.334513,517,507,9,9,16,20.351878030092053,19375,97.5,58.5,485,96.70103092783505
1782217833.4338155,515,505,7,7,14,20.351878030092053,19375,97.5,58.5,485,97.11340206185567
1782217833.5341609,517,506,9,9,15,20.351878030092053,19375,97.5,58.5,485,96.90721649484536
1782217833.634461,516,506,8,8,15,20.345775030099276,19375,97.5,58.5,485,96.90721649484536
1782217833.7337499,516,505,8,8,14,20.345775030099276,19375,97.5,58.5,485,97.11340206185567
1782217833.8341904,517,506,9,9,15,20.345775030099276,19375,97.5,58.5,485,96.90721649484536
1782217833.9344735,517,506,9,9,15,20.34010489029697,19375,97.5,58.5,485,96.90721649484536
1782217834.0338213,516,506,8,8,15,20.334030686455165,19375,97.5,58.5,485,96.90721649484536
1782217834.1341326,516,506,8,8,15,20.32797089177268,19375,97.5,58.5,485,96.90721649484536
1782217834.2344422,517,507,9,9,16,20.334030686455165,19375,97.5,58.5,485,96.70103092783505
1782217834.3337848,515,506,7,7,15,20.32755251099104,19375,97.5,58.5,485,96.90721649484536
1782217834.4341137,516,506,8,8,15,20.32150715392376,19375,97.5,58.5,485,96.90721649484536
1782217834.5345848,515,507,7,7,16,20.309041360459915,19375,97.5,58.5,485,96.70103092783505
1782217834.6338584,516,505,8,8,14,20.309041360459915,19375,97.5,58.5,485,97.11340206185567
1782217834.8344586,516,505,8,8,14,20.309041360459915,19375,97.5,58.5,485,97.11340206185567
1782217834.9337947,17,506,491,491,15,0,4103,253.5,152.1,485,96.90721649484536
1782217835.03417,517,50,9,9,441,0,19375,97.5,58.5,485,9.072164948453608
1782217835.2339034,516,506,8,8,15,0,19375,97.5,58.5,485,96.90721649484536
1782217835.3342304,516,506,8,8,15,0,19375,97.5,58.5,485,96.90721649484536
1782217835.4335215,516,505,8,8,14,0,19375,97.5,58.5,485,97.11340206185567
1782217835.5338852,517,506,9,9,15,0,19375,97.5,58.5,485,96.90721649484536
1782217835.6342971,516,506,8,8,15,0,19375,97.5,58.5,485,96.90721649484536
1782217836.0336962,516,506,8,8,15,0,19375,97.5,58.5,485,96.90721649484536
1782217836.1339607,517,506,9,9,15,0,19375,97.5,58.5,485,96.90721649484536
1782217836.2342722,516,506,8,8,15,0,19375,97.5,58.5,485,96.90721649484536
1782217836.4340816,515,506,7,7,15,0,19375,97.5,58.5,485,96.90721649484536
1782217836.534358,516,506,8,8,15,0,19375,97.5,58.5,485,96.90721649484536
1782217836.6336687,517,505,9,9,14,0,19375,97.5,58.5,485,97.11340206185567
1782217836.734072,517,505,9,9,14,13.339615612309785,19375,97.5,58.5,485,97.11340206185567
1782217836.8343344,516,506,8,8,15,13.333532051509877,19375,97.5,58.5,485,96.90721649484536
1782217837.0339177,516,506,8,8,15,13.327461737359457,19375,97.5,58.5,485,96.90721649484536
1782217837.134377,515,505,7,7,14,13.327461737359457,19375,97.5,58.5,485,97.11340206185567
1782217837.2337837,515,506,7,7,15,13.314976303092976,19375,97.5,58.5,485,96.90721649484536
1782217837.3340154,515,506,7,7,15,13.308561232636379,19375,97.5,58.5,485,96.90721649484536
1782217837.4339392,516,506,8,8,15,13.308561232636379,19375,97.5,58.5,485,96.90721649484536
1782217837.5332563,516,507,8,8,16,13.302543930696046,19375,97.5,58.5,485,96.70103092783505
1782217837.7339442,518,506,10,10,15,13.308176728008405,19375,97.5,58.5,485,96.90721649484536
1782217837.8332589,517,506,9,9,15,13.314207238633003,19375,97.5,58.5,485,96.90721649484536
1782217838.1332474,517,506,9,9,15,13.32025098739102,19375,97.5,58.5,485,96.90721649484536
1782217838.2336278,516,507,8,8,16,13.314207238633003,19375,97.5,58.5,485,96.70103092783505
1782217838.3329413,516,505,8,8,14,13.320635545579691,19375,97.5,58.5,485,97.11340206185567
1782217838.4332998,516,505,8,8,14,13.320635545579691,19375,97.5,58.5,485,97.11340206185567
1782217838.5336602,516,506,8,8,15,13.327077148883717,19375,97.5,58.5,485,96.90721649484536
1782217838.6329722,516,506,8,8,15,13.327077148883717,19375,97.5,58.5,485,96.90721649484536
1782217838.7333162,515,506,7,7,15,13.320635545579691,19375,97.5,58.5,485,96.90721649484536
1782217838.8336422,516,506,8,8,15,99.2819780257154,19375,97.5,58.5,485,96.90721649484536
1782217838.9329364,515,506,7,7,15,99.27275252569095,19375,97.5,58.5,485,96.90721649484536
1782217839.0333335,516,506,8,8,15,99.27275252569095,19375,97.5,58.5,485,96.90721649484536
1782217839.1336896,516,507,8,8,16,99.27275252569095,19375,97.5,58.5,485,96.70103092783505
1782217839.4336731,515,506,7,7,15,99.24796572182143,19375,97.5,58.5,485,96.90721649484536
1782217839.5330124,517,506,9,9,15,99.24796572182143,19375,97.5,58.5,485,96.90721649484536
1782217839.6333683,516,506,8,8,15,99.24796572182143,19375,97.5,58.5,485,96.90721649484536
1782217839.7337265,516,506,8,8,15,99.24796572182143,19375,97.5,58.5,485,96.90721649484536
1782217839.8330145,516,506,8,8,15,99.26970325665978,19375,97.5,58.5,485,96.90721649484536
1782217840.033733,516,506,8,8,15,99.26970325665978,19375,97.5,58.5,485,96.90721649484536
1782217840.2334242,516,506,8,8,15,99.29367932998609,19375,97.5,58.5,485,96.90721649484536
1782217840.3337314,515,506,7,7,15,99.26970325665978,19375,97.5,58.5,485,96.90721649484536
1782217840.4330382,517,507,9,9,16,99.26970325665978,19375,97.5,58.5,485,96.70103092783505
1782217840.5333989,516,506,8,8,15,99.29367932998609,19375,97.5,58.5,485,96.90721649484536
1782217840.6337762,518,506,10,10,15,99.20487597054156,19375,97.5,58.5,485,96.90721649484536
1782217840.733114,516,507,8,8,16,99.20487597054156,19375,97.5,58.5,485,96.70103092783505
1782217840.8334126,516,507,8,8,16,99.22827753981399,19375,97.5,58.5,485,96.70103092783505
1782217840.933758,516,506,8,8,15,99.25389902381335,19375,97.5,58.5,485,96.90721649484536
1782217841.0330646,516,506,8,8,15,99.2819780257154,19375,97.5,58.5,485,96.90721649484536
1782217841.1334639,516,506,8,8,15,99.2819780257154,19375,97.5,58.5,485,96.90721649484536
1782217841.2338252,517,506,9,9,15,99.26590948181516,19375,97.5,58.5,485,96.90721649484536
1782217841.333147,517,506,9,9,15,99.33000829192527,19375,97.5,58.5,485,96.90721649484536
1782217841.5327919,517,506,9,9,15,99.33000829192527,19375,97.5,58.5,485,96.90721649484536
1782217841.6332173,16,506,492,492,15,13.1354758514412,4095,253.5,152.1,485,96.90721649484536
1782217841.7334743,515,506,7,7,15,13.129061246007012,19375,97.5,58.5,485,96.90721649484536
1782217841.8328223,515,506,7,7,15,13.122659903619152,19375,97.5,58.5,485,96.90721649484536
1782217841.9332008,516,506,8,8,15,13.122659903619152,19375,97.5,58.5,485,96.90721649484536
1782217842.033505,516,506,8,8,15,13.122659903619152,19375,97.5,58.5,485,96.90721649484536
1782217842.1328163,516,506,8,8,15,13.122659903619152,19375,97.5,58.5,485,96.90721649484536
1782217842.2332134,517,505,9,9,14,13.135092112969915,19375,97.5,58.5,485,97.11340206185567
1782217842.432846,516,507,8,8,16,13.135092112969915,19375,97.5,58.5,485,96.70103092783505
1782217842.5332365,517,506,9,9,15,13.147577274244483,19375,97.5,58.5,485,96.90721649484536
1782217842.7328086,517,506,9,9,15,13.153647808967307,19375,97.5,58.5,485,96.90721649484536
1782217842.8336768,516,506,8,8,15,13.153647808967307,19375,97.5,58.5,485,96.90721649484536
1782217843.0333688,517,506,9,9,15,13.166212413216329,19375,97.5,58.5,485,96.90721649484536
1782217843.1337032,517,506,9,9,15,13.166212413216329,19375,97.5,58.5,485,96.90721649484536
1782217843.234294,517,506,9,9,15,13.172322641017544,19375,97.5,58.5,485,96.90721649484536
1782217843.3333764,515,506,7,7,15,13.1658285389137,19375,97.5,58.5,485,96.90721649484536
1782217843.4339497,515,506,7,7,15,13.159347717276503,19375,97.5,58.5,485,96.90721649484536
1782217843.534272,516,506,8,8,15,13.159347717276503,19375,97.5,58.5,485,96.90721649484536
1782217843.73391,516,506,8,8,15,13.159347717276503,19375,97.5,58.5,485,96.90721649484536
1782217843.8342597,517,506,9,9,15,13.171938739701076,19375,97.5,58.5,485,96.90721649484536
