ts,acs1,acs2,ci,ti,bi,si,rpm,torque,weight,brush_peak,growth_pct
1782181248.9978619,508,496,1,1,5,98.56977080313834,18125,105.0,63.0,9,44.44444444444444
1782181249.0971243,508,495,1,1,4,98.59208586120381,18125,105.0,63.0,9,55.55555555555556
1782181249.1975343,508,496,1,1,5,98.59208586120381,18125,105.0,63.0,9,44.44444444444444
1782181249.2978458,509,496,2,2,5,98.59169132171482,18125,105.0,63.0,9,44.44444444444444
1782181249.3972375,506,496,1,1,5,98.59169132171482,18125,105.0,63.0,9,44.44444444444444
1782181249.4976096,508,496,1,1,5,98.59169132171482,18125,105.0,63.0,9,44.44444444444444
1782181249.5976481,515,496,8,8,5,98.17547570887946,18125,105.0,63.0,9,44.44444444444444
1782181249.7229753,516,496,9,9,5,97.76393202250021,18125,105.0,63.0,9,44.44444444444444
1782181249.820919,516,496,9,9,5,97.4869230900039,18125,105.0,63.0,9,44.44444444444444
1782181249.9212573,516,495,9,9,4,97.21193017782313,18125,105.0,63.0,9,55.55555555555556
1782181250.021587,516,497,9,9,6,96.98522158544132,18125,105.0,63.0,9,33.33333333333333
1782181250.1209435,516,496,9,9,5,96.79652965953761,18125,105.0,63.0,9,44.44444444444444
1782181250.2212903,517,496,10,10,5,96.56100789959228,18125,105.0,63.0,9,44.44444444444444
1782181250.3216121,516,496,9,9,5,96.43411223458232,18125,105.0,63.0,9,44.44444444444444
1782181250.420918,516,496,9,9,5,96.33090989178213,18125,105.0,63.0,9,44.44444444444444
1782181250.5214634,517,496,10,10,5,96.17900536509144,18125,105.0,63.0,9,44.44444444444444
1782181250.6215837,515,496,8,8,5,96.15566795283122,18125,105.0,63.0,9,44.44444444444444
1782181250.7209375,515,496,8,8,5,96.18118692087013,18125,105.0,63.0,9,44.44444444444444
1782181250.8212943,515,496,8,8,5,96.16029515023182,18125,105.0,63.0,9,44.44444444444444
1782181250.9216268,515,496,8,8,5,96.21861283536202,18125,105.0,63.0,9,44.44444444444444
1782181251.0209668,516,497,9,9,6,96.22567150932042,18125,105.0,63.0,9,33.33333333333333
1782181251.121411,518,495,11,11,4,96.17304879106676,18125,105.0,63.0,9,55.55555555555556
1782181251.2219691,516,496,9,9,5,96.22214052375922,18125,105.0,63.0,9,44.44444444444444
1782181251.321075,516,496,9,9,5,96.2910019322374,18125,105.0,63.0,9,44.44444444444444
1782181251.421554,516,497,9,9,6,96.27679946521515,18125,105.0,63.0,9,33.33333333333333
1782181251.5216746,516,496,9,9,5,96.24648313059754,18125,105.0,63.0,9,44.44444444444444
1782181251.6209712,515,496,8,8,5,96.36972605869903,18125,105.0,63.0,9,44.44444444444444
1782181251.7214198,517,496,10,10,5,96.47170170069353,18125,105.0,63.0,9,44.44444444444444
1782181251.8217835,516,496,9,9,5,96.62624508563201,18125,105.0,63.0,9,44.44444444444444
1782181251.9214652,516,497,9,9,6,96.81043367629182,18125,105.0,63.0,9,33.33333333333333
1782181252.02165,517,496,10,10,5,97.00945935768576,18125,105.0,63.0,9,44.44444444444444
1782181252.1206386,517,496,10,10,5,97.25530815330148,18125,105.0,63.0,9,44.44444444444444
1782181252.2210155,516,496,9,9,5,97.57879736035535,18125,105.0,63.0,9,44.44444444444444
1782181252.321672,516,496,9,9,5,97.87475491609399,18125,105.0,63.0,9,44.44444444444444
1782181252.4208243,515,496,8,8,5,98.38892720352072,18125,105.0,63.0,9,44.44444444444444
1782181252.5210903,516,496,9,9,5,99.26970325665978,18125,105.0,63.0,9,44.44444444444444
1782181252.6214821,515,497,8,8,6,99.26970325665978,18125,105.0,63.0,9,33.33333333333333
1782181252.7209003,516,495,9,9,4,99.26970325665978,18125,105.0,63.0,9,55.55555555555556
1782181252.8210883,516,497,9,9,6,99.26970325665978,18125,105.0,63.0,9,33.33333333333333
1782181252.9217365,516,496,9,9,5,99.26970325665978,18125,105.0,63.0,9,44.44444444444444
1782181253.0209985,517,497,10,10,6,99.24796572182143,18125,105.0,63.0,9,33.33333333333333
1782181253.121081,516,497,9,9,6,99.24796572182143,18125,105.0,63.0,9,33.33333333333333
1782181253.2217214,515,497,8,8,6,99.24796572182143,18125,105.0,63.0,9,33.33333333333333
1782181253.32081,517,496,10,10,5,99.22540333075851,18125,105.0,63.0,9,44.44444444444444
1782181253.4211028,516,497,9,9,6,99.22540333075851,18125,105.0,63.0,9,33.33333333333333
1782181253.521513,515,497,8,8,6,99.22827753981399,18125,105.0,63.0,9,33.33333333333333
1782181253.620974,516,497,9,9,6,99.24796572182143,18125,105.0,63.0,9,33.33333333333333
1782181253.721123,515,496,8,8,5,99.24796572182143,18125,105.0,63.0,9,44.44444444444444
1782181253.8217003,516,495,9,9,4,99.26970325665978,18125,105.0,63.0,9,55.55555555555556
1782181253.921075,515,497,8,8,6,99.26970325665978,18125,105.0,63.0,9,33.33333333333333
1782181254.0211642,516,496,9,9,5,99.26970325665978,18125,105.0,63.0,9,44.44444444444444
1782181254.1215816,516,496,9,9,5,99.37106792452956,18125,105.0,63.0,9,44.44444444444444
1782181254.220897,516,496,9,9,5,99.37106792452956,18125,105.0,63.0,9,44.44444444444444
1782181254.3211482,516,496,9,9,5,99.37106792452956,18125,105.0,63.0,9,44.44444444444444
1782181254.421743,517,496,10,10,5,99.34256390255614,18125,105.0,63.0,9,44.44444444444444
1782181254.5209997,516,496,9,9,5,99.34256390255614,18125,105.0,63.0,9,44.44444444444444
1782181254.6212022,516,496,9,9,5,99.36754446796633,18125,105.0,63.0,9,44.44444444444444
1782181254.72166,516,496,9,9,5,99.39538809509277,18125,105.0,63.0,9,44.44444444444444
1782181254.820889,517,496,10,10,5,99.36754446796633,18125,105.0,63.0,9,44.44444444444444
1782181254.9212792,516,496,9,9,5,99.36754446796633,18125,105.0,63.0,9,44.44444444444444
1782181255.0216327,515,497,8,8,6,99.37106792452956,18125,105.0,63.0,9,33.33333333333333
1782181255.1209278,516,497,9,9,6,99.40278423776104,18125,105.0,63.0,9,33.33333333333333
1782181255.2212663,516,497,9,9,6,99.40278423776104,18125,105.0,63.0,9,33.33333333333333
1782181255.3205802,515,497,8,8,6,99.38175876696695,18125,105.0,63.0,9,33.33333333333333
1782181255.4208975,515,496,8,8,5,99.38175876696695,18125,105.0,63.0,9,44.44444444444444
1782181255.521266,517,497,10,10,6,99.34935929013523,18125,105.0,63.0,9,33.33333333333333
1782181255.6205683,516,496,9,9,5,99.37106792452956,18125,105.0,63.0,9,44.44444444444444
1782181255.7209492,516,497,9,9,6,99.37106792452956,18125,105.0,63.0,9,33.33333333333333
1782181255.8212342,516,497,9,9,6,99.37106792452956,18125,105.0,63.0,9,33.33333333333333
1782181255.9206169,516,496,9,9,5,99.37106792452956,18125,105.0,63.0,9,44.44444444444444
1782181256.0212393,516,496,9,9,5,99.40278423776104,18125,105.0,63.0,9,44.44444444444444
1782181256.121284,516,497,9,9,6,99.40278423776104,18125,105.0,63.0,9,33.33333333333333
1782181256.22072,516,497,9,9,6,99.42651164886382,18125,105.0,63.0,9,33.33333333333333
1782181256.3212342,516,496,9,9,5,99.46148351928655,29375,100.0,60.0,9,44.44444444444444
1782181256.4212828,516,497,9,9,6,99.46148351928655,29375,100.0,60.0,9,33.33333333333333
1782181256.5205772,516,497,9,9,6,99.48792361680876,29375,100.0,60.0,9,33.33333333333333
1782181256.6210892,516,496,9,9,5,99.48792361680876,29375,100.0,60.0,9,44.44444444444444
1782181256.7213452,515,497,8,8,6,99.48792361680876,29375,100.0,60.0,9,33.33333333333333
1782181256.8206112,517,497,10,10,6,99.45329268443811,29375,100.0,60.0,9,33.33333333333333
1782181256.9214432,514,496,7,7,5,99.37106792452956,29375,100.0,60.0,9,44.44444444444444
1782181257.0215993,509,497,2,2,6,98.60596508891157,29375,100.0,60.0,9,33.33333333333333
1782181257.120904,508,497,1,1,6,98.0389911893223,29375,100.0,60.0,9,33.33333333333333
1782181257.2211688,508,496,1,1,5,97.63239455238937,29375,100.0,60.0,9,44.44444444444444
1782181257.3216527,508,497,1,1,6,97.31237403395983,29375,100.0,60.0,9,33.33333333333333
1782181257.4208124,508,497,1,1,6,97.0719744992003,29375,100.0,60.0,9,33.33333333333333
1782181257.5213063,509,496,2,2,5,96.91797324980965,29375,100.0,60.0,9,44.44444444444444
1782181257.6216302,508,496,1,1,5,96.73044345514563,29375,100.0,60.0,9,44.44444444444444
1782181257.7208374,508,498,1,1,7,96.57379380525794,29375,100.0,60.0,9,22.22222222222222
1782181257.8212173,507,497,0,0,6,96.41531033421302,29375,100.0,60.0,9,33.33333333333333
1782181257.921634,508,497,1,1,6,96.315045605589,29375,100.0,60.0,9,33.33333333333333
1782181258.0209117,508,496,1,1,5,96.21406110279982,29375,100.0,60.0,9,44.44444444444444
1782181258.1212242,507,496,0,0,5,96.10855639468676,29375,100.0,60.0,9,44.44444444444444
1782181258.2216167,508,498,1,1,7,96.0699165968703,29375,100.0,60.0,9,22.22222222222222
1782181258.3209293,506,497,1,1,6,96.02172566724381,29375,100.0,60.0,9,33.33333333333333
1782181258.4212475,509,497,2,2,6,96.01670153432276,29375,100.0,60.0,9,33.33333333333333
1782181258.5206532,507,497,0,0,6,96.03067316090555,29375,100.0,60.0,9,33.33333333333333
1782181258.620987,508,496,1,1,5,96.0621494865007,29375,100.0,60.0,9,44.44444444444444
1782181258.7212663,509,496,2,2,5,96.13491411623379,29375,100.0,60.0,9,44.44444444444444
1782181258.8206103,507,497,0,0,6,96.17261330815805,29375,100.0,60.0,9,33.33333333333333
1782181258.920905,509,496,2,2,5,96.2808304391676,29375,100.0,60.0,9,44.44444444444444
1782181259.02129,507,497,0,0,6,96.36376262845477,29375,100.0,60.0,9,33.33333333333333
1782181259.1206136,507,496,0,0,5,96.47406434797482,29375,100.0,60.0,9,44.44444444444444
1782181259.220947,508,497,1,1,6,96.6366352826043,29375,100.0,60.0,9,33.33333333333333
1782181259.3213112,508,497,1,1,6,96.82982650317052,29375,100.0,60.0,9,33.33333333333333
1782181259.4205933,507,497,0,0,6,97.04027028261025,29375,100.0,60.0,9,33.33333333333333
1782181259.521162,508,497,1,1,6,97.31754672816923,29375,100.0,60.0,9,33.33333333333333
1782181259.621345,508,496,1,1,5,97.65716221455925,29375,100.0,60.0,9,44.44444444444444
1782181259.7205987,506,497,1,1,6,97.97213851009931,29375,100.0,60.0,9,33.33333333333333
1782181259.8210807,509,497,2,2,6,98.73289481275012,29375,100.0,60.0,9,33.33333333333333
1782181259.9213066,508,496,1,1,5,99.34256390255614,29375,100.0,60.0,9,44.44444444444444
1782181260.020637,507,497,0,0,6,99.34935929013523,29375,100.0,60.0,9,33.33333333333333
1782181260.120971,508,496,1,1,5,99.34935929013523,29375,100.0,60.0,9,44.44444444444444
1782181260.221346,507,497,0,0,6,99.33000829192527,29375,100.0,60.0,9,33.33333333333333
1782181260.3207097,508,497,1,1,6,99.33000829192527,29375,100.0,60.0,9,33.33333333333333
1782181260.4210296,508,496,1,1,5,99.33000829192527,29375,100.0,60.0,9,44.44444444444444
1782181260.5213487,507,495,0,0,4,99.34680273525782,29375,100.0,60.0,9,55.55555555555556
1782181260.6208076,507,497,0,0,6,99.3325005201833,29375,100.0,60.0,9,33.33333333333333
1782181260.721244,508,496,1,1,5,99.3325005201833,29375,100.0,60.0,9,44.44444444444444
1782181260.8214047,508,497,1,1,6,99.34680273525782,29375,100.0,60.0,9,33.33333333333333
1782181260.92071,508,496,1,1,5,99.34680273525782,29375,100.0,60.0,9,44.44444444444444
1782181261.0211399,508,497,1,1,6,99.34680273525782,29375,100.0,60.0,9,33.33333333333333
1782181261.1214752,507,497,0,0,6,99.34680273525782,29375,100.0,60.0,9,33.33333333333333
1782181261.2207973,508,496,1,1,5,99.34680273525782,29375,100.0,60.0,9,44.44444444444444
1782181261.3210857,508,497,1,1,6,99.34680273525782,29375,100.0,60.0,9,33.33333333333333
1782181261.4215279,508,497,1,1,6,99.38446048957935,29375,100.0,60.0,9,33.33333333333333
1782181261.5208879,508,498,1,1,7,99.4,29375,100.0,60.0,9,22.22222222222222
1782181261.62135,507,497,0,0,6,99.38446048957935,29375,100.0,60.0,9,33.33333333333333
1782181261.7205307,508,497,1,1,6,99.42651164886382,29375,100.0,60.0,9,33.33333333333333
1782181261.8208866,508,497,1,1,6,99.44123151285866,29375,100.0,60.0,9,33.33333333333333
1782181261.921393,509,497,2,2,6,99.44123151285866,29375,100.0,60.0,9,33.33333333333333
1782181262.020398,508,497,1,1,6,99.45839743969094,29375,100.0,60.0,9,33.33333333333333
1782181262.120724,508,496,1,1,5,99.47825080525006,29375,100.0,60.0,9,44.44444444444444
1782181262.2213583,508,497,1,1,6,99.47825080525006,29375,100.0,60.0,9,33.33333333333333
1782181262.3205109,508,497,1,1,6,99.47825080525006,29375,100.0,60.0,9,33.33333333333333
1782181262.4208443,508,497,1,1,6,99.50111234843014,29375,100.0,60.0,9,33.33333333333333
1782181262.5211225,507,497,0,0,6,99.47825080525006,29375,100.0,60.0,9,33.33333333333333
1782181262.6206293,507,498,0,0,7,99.45839743969094,29375,100.0,60.0,9,22.22222222222222
1782181262.7207906,508,497,1,1,6,99.45839743969094,29375,100.0,60.0,9,33.33333333333333
1782181262.8213189,508,496,1,1,5,99.50446437508938,29375,100.0,60.0,9,44.44444444444444
1782181262.920506,507,498,0,0,7,99.48792361680876,29375,100.0,60.0,9,22.22222222222222
1782181263.0208218,508,497,1,1,6,99.50446437508938,29375,100.0,60.0,9,33.33333333333333
1782181263.121389,508,498,1,1,7,99.50446437508938,29375,100.0,60.0,9,22.22222222222222
1782181263.220921,507,498,0,0,7,99.50446437508938,29375,100.0,60.0,9,22.22222222222222
1782181263.3208764,509,496,2,2,5,99.45839743969094,29375,100.0,60.0,9,44.44444444444444
1782181263.4212747,507,496,0,0,5,99.44123151285866,29375,100.0,60.0,9,44.44444444444444
1782181263.5205173,509,495,2,2,4,99.41785836011424,29375,100.0,60.0,9,55.55555555555556
1782181263.620794,508,497,1,1,6,99.43825668178825,29375,100.0,60.0,9,33.33333333333333
1782181263.7212327,508,496,1,1,5,99.43825668178825,29375,100.0,60.0,9,44.44444444444444
1782181263.8206909,507,496,0,0,5,99.41785836011424,29375,100.0,60.0,9,44.44444444444444
1782181263.9209929,509,497,2,2,6,99.38175876696695,29375,100.0,60.0,9,33.33333333333333
1782181264.0213153,508,497,1,1,6,99.38175876696695,29375,100.0,60.0,9,33.33333333333333
1782181264.120606,507,497,0,0,6,99.38175876696695,29375,100.0,60.0,9,33.33333333333333
1782181264.220923,509,496,2,2,5,99.34935929013523,29375,100.0,60.0,9,44.44444444444444
1782181264.321357,508,497,1,1,6,99.34935929013523,29375,100.0,60.0,9,33.33333333333333
1782181264.4206028,508,497,1,1,6,99.34935929013523,29375,100.0,60.0,9,33.33333333333333
1782181264.521012,509,497,2,2,6,99.32013073152096,29375,100.0,60.0,9,33.33333333333333
1782181264.6212373,508,497,1,1,6,99.34256390255614,29375,100.0,60.0,9,33.33333333333333
1782181264.7206068,508,497,1,1,6,99.34256390255614,29375,100.0,60.0,9,33.33333333333333
1782181264.820918,507,496,0,0,5,99.32013073152096,29375,100.0,60.0,9,44.44444444444444
1782181264.9202507,508,497,1,1,6,99.34935929013523,29375,100.0,60.0,9,33.33333333333333
1782181265.020649,508,498,1,1,7,99.34935929013523,29375,100.0,60.0,9,22.22222222222222
1782181265.1209843,507,497,0,0,6,99.33000829192527,29375,100.0,60.0,9,33.33333333333333
1782181265.2203233,508,497,1,1,6,99.33000829192527,29375,100.0,60.0,9,33.33333333333333
1782181265.32069,509,496,2,2,5,99.3,29375,100.0,60.0,9,44.44444444444444
1782181265.4209902,515,497,8,8,6,98.54550505138191,29375,100.0,60.0,9,33.33333333333333
1782181265.5201788,515,496,8,8,5,98.10967374949895,29375,100.0,60.0,9,44.44444444444444
1782181265.620584,516,497,9,9,6,97.68843487365523,29375,100.0,60.0,9,33.33333333333333
1782181265.7208395,517,497,10,10,6,97.25530815330148,29375,100.0,60.0,9,33.33333333333333
1782181265.8201475,516,495,9,9,4,96.98964749203316,29375,100.0,60.0,9,55.55555555555556
1782181265.9205823,517,496,10,10,5,96.71772436664236,29375,100.0,60.0,9,44.44444444444444
1782181266.0209365,516,496,9,9,5,96.53846533713408,29375,100.0,60.0,9,44.44444444444444
1782181266.1203136,514,497,7,7,6,96.47926775293043,29375,100.0,60.0,9,33.33333333333333
1782181266.220566,515,497,8,8,6,96.41918693280113,29375,100.0,60.0,9,33.33333333333333
1782181266.3208218,515,497,8,8,6,96.33272732280665,29375,100.0,60.0,9,33.33333333333333
1782181266.4203203,515,497,8,8,6,96.30856848002476,29375,100.0,60.0,9,33.33333333333333
1782181266.5207276,516,497,9,9,6,96.2098079790655,29375,100.0,60.0,9,33.33333333333333
1782181266.621002,516,497,9,9,6,96.15162371902123,29375,100.0,60.0,9,33.33333333333333
1782181266.7201922,516,497,9,9,6,96.1125558239092,29375,100.0,60.0,9,33.33333333333333
1782181266.820703,516,497,9,9,6,96.12931243546805,29375,100.0,60.0,9,33.33333333333333
1782181266.920865,515,496,8,8,5,96.1275904716113,29375,100.0,60.0,9,44.44444444444444
1782181267.020165,516,497,9,9,6,96.14138769906992,29375,100.0,60.0,9,33.33333333333333
1782181267.1209056,517,497,10,10,6,96.1848256192468,29375,100.0,60.0,9,33.33333333333333
1782181267.2211423,516,496,9,9,5,96.20219361560738,29375,100.0,60.0,9,44.44444444444444
1782181267.3202255,515,497,8,8,6,96.2965481567117,29375,100.0,60.0,9,33.33333333333333
1782181267.4208586,516,499,9,9,8,96.38890598294644,29375,100.0,60.0,9,11.11111111111111
1782181267.520927,517,497,10,10,6,96.4285079370723,29375,100.0,60.0,9,33.33333333333333
1782181267.62024,517,497,10,10,6,96.54087358491257,29375,100.0,60.0,9,33.33333333333333
1782181267.7206914,516,496,9,9,5,96.7067408915247,29375,100.0,60.0,9,44.44444444444444
1782181267.8208973,515,492,8,8,1,96.99167820870173,29375,100.0,60.0,9,88.88888888888889
1782181267.9203305,516,496,9,9,5,97.23494022568127,29375,100.0,60.0,9,44.44444444444444
1782181268.0206904,516,497,9,9,6,97.53040714106781,29375,100.0,60.0,9,33.33333333333333
1782181268.1202955,516,496,9,9,5,98.02797340563346,29375,100.0,60.0,9,44.44444444444444
1782181268.2202384,516,497,9,9,6,98.57171431429143,29375,100.0,60.0,9,33.33333333333333
1782181268.3209195,516,497,9,9,6,99.26590948181516,29375,100.0,60.0,9,33.33333333333333
1782181268.4202168,516,497,9,9,6,99.2819780257154,29375,100.0,60.0,9,33.33333333333333
1782181268.520367,516,497,9,9,6,99.3,29375,100.0,60.0,9,33.33333333333333
1782181268.62073,517,496,10,10,5,99.27275252569095,29375,100.0,60.0,9,44.44444444444444
1782181268.7200415,517,497,10,10,6,99.27275252569095,29375,100.0,60.0,9,33.33333333333333
1782181268.8204558,515,497,8,8,6,99.25389902381335,29375,100.0,60.0,9,33.33333333333333
1782181268.9207444,515,497,8,8,6,99.26590948181516,29375,100.0,60.0,9,33.33333333333333
1782181269.0199904,516,497,9,9,6,99.26590948181516,29375,100.0,60.0,9,33.33333333333333
1782181269.1202908,516,496,9,9,5,99.34935929013523,29375,100.0,60.0,9,44.44444444444444
1782181269.2208416,514,497,7,7,6,99.2819780257154,29375,100.0,60.0,9,33.33333333333333
1782181269.3200853,515,496,8,8,5,99.2819780257154,29375,100.0,60.0,9,44.44444444444444
1782181269.420506,516,497,9,9,6,99.3,29375,100.0,60.0,9,33.33333333333333
1782181269.5206585,516,497,9,9,6,99.3,29375,100.0,60.0,9,33.33333333333333
1782181269.6200986,515,498,8,8,7,99.2819780257154,29375,100.0,60.0,9,22.22222222222222
1782181269.7203522,515,497,8,8,6,99.26590948181516,29375,100.0,60.0,9,33.33333333333333
1782181269.8209953,392,493,115,115,2,80.9273610752063,29375,139.4,83.6,9,77.77777777777779
1782181269.920004,515,496,8,8,5,80.9273610752063,29375,100.0,60.0,9,44.44444444444444
1782181270.0205967,430,496,77,77,5,77.6953168843651,29375,100.0,60.0,9,44.44444444444444
1782181270.1210463,426,501,81,81,10,74.74133811936983,29375,100.0,60.0,9,0
1782181270.220257,504,498,3,3,7,74.65517804363188,29375,100.0,60.0,9,22.22222222222222
1782181270.3207378,497,498,10,10,7,74.67579111688669,29375,100.0,60.0,9,22.22222222222222
1782181270.4207108,511,497,4,4,6,74.60820342446534,29375,100.0,60.0,9,33.33333333333333
1782181270.5200748,515,496,8,8,5,74.58808241089321,29375,100.0,60.0,9,44.44444444444444
1782181270.6207285,385,497,122,122,6,68.37039010322412,29375,147.9,88.7,9,33.33333333333333
1782181270.7211459,426,500,81,81,9,66.63966093963938,29375,100.0,60.0,9,0
1782181270.8202744,417,500,90,90,9,64.66092813895645,29375,109.1,65.5,9,0
1782181270.920797,408,500,99,99,9,62.438716741836416,29375,120.0,72.0,9,0
1782181271.0211134,426,496,81,81,5,61.473515602899866,29375,100.0,60.0,9,44.44444444444444
1782181271.120425,384,486,123,123,5,58.32734709668702,29375,149.1,89.5,9,44.44444444444444
1782181271.220775,426,494,81,81,3,57.80651709090609,29375,100.0,60.0,9,66.66666666666666
1782181271.320133,296,456,211,211,35,47.878294135531,18376,255.8,153.5,9,0
1782181271.420525,399,502,108,108,11,47.06057969506823,29375,130.9,78.5,10,0
1782181271.5207944,447,492,60,60,1,47.49534412179346,29375,100.0,60.0,10,90.0
1782181271.6203134,391,483,116,116,8,46.66740625512804,29375,140.6,84.4,10,20.0
1782181271.7206063,434,502,73,73,11,47.13871401908997,29375,100.0,60.0,11,0
1782181271.8208232,466,497,41,41,6,47.77760165514333,29375,100.0,60.0,11,45.45454545454545
1782181271.9201448,416,497,91,91,6,48.17379470233658,29375,110.3,66.2,11,45.45454545454545
1782181272.0205517,483,497,24,24,6,48.58140198116811,29375,100.0,60.0,11,45.45454545454545
1782181272.120857,490,497,17,17,6,48.820349095889036,29375,100.0,60.0,11,45.45454545454545
1782181272.2201433,449,501,58,58,10,49.7404072174608,29375,100.0,60.0,11,9.090909090909092
